x,y,LOCAL_MONTH,MAX_REL_HUMIDITY,ID,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,SPEED_MAX_GUST,MAX_TEMPERATURE,TOTAL_RAIN,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,COOLING_DEGREE_DAYS_FLAG,STATION_NAME,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,LOCAL_DATE,MIN_REL_HUMIDITY,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG
-52.7525,47.618611111111115,4,81,8403505.2019.4.9,,,NL,,2019,63,1.3,0,9,,0,,ST. JOHN'S INTL A,,0,21.2,-3.2,,0,,,28,2,,8403505,2019-04-09 00:00:00,43,-7.7,,,
-52.7525,47.618611111111115,4,100,8403505.2019.4.10,,,NL,,2019,54,4.1,0,10,,1.6,,ST. JOHN'S INTL A,,1,17.9,0.1,,0,,,28,0,,8403505,2019-04-10 00:00:00,66,-4,T,,
-52.7525,47.618611111111115,4,96,8403505.2019.4.11,,,NL,,2019,54,4,0,11,,1.4,,ST. JOHN'S INTL A,,0.8,16.3,1.7,,0,,,30,0,,8403505,2019-04-11 00:00:00,72,-0.7,T,,
-52.7525,47.618611111111115,4,92,8403505.2019.4.12,,,NL,T,2019,58,6,0,12,,0,,ST. JOHN'S INTL A,,0,17.4,0.6,,0,,,32,0,,8403505,2019-04-12 00:00:00,54,-4.8,T,,T
-52.7525,47.618611111111115,4,94,8403505.2019.4.13,,,NL,,2019,52,6.8,0,13,,0,,ST. JOHN'S INTL A,,0,16.8,1.2,,0,,,28,,,8403505,2019-04-13 00:00:00,34,-4.4,,,
-52.7525,47.618611111111115,4,100,8403505.2019.4.14,,,NL,,2019,59,9,1.2,14,,0,,ST. JOHN'S INTL A,,1.2,14.2,3.8,,0,,,30,,,8403505,2019-04-14 00:00:00,59,-1.5,,,
-52.7525,47.618611111111115,4,100,8403505.2019.4.15,,,NL,,2019,71,6.3,6.6,15,,0,,ST. JOHN'S INTL A,,6.6,16.5,1.5,,0,,,14,,,8403505,2019-04-15 00:00:00,42,-3.4,,,T
-52.7525,47.618611111111115,4,100,8403505.2019.4.16,,,NL,,2019,67,10.2,10.4,16,,0,,ST. JOHN'S INTL A,,10.4,13.4,4.6,,0,,,15,0,,8403505,2019-04-16 00:00:00,89,-1,T,,T
-52.7525,47.618611111111115,4,99,8403505.2019.4.17,,,NL,,2019,98,1.1,0,17,,0.6,,ST. JOHN'S INTL A,,0.4,18.2,-0.2,,0,,,36,0,,8403505,2019-04-17 00:00:00,81,-1.5,T,,
-52.7525,47.618611111111115,4,84,8403505.2019.4.18,,,NL,T,2019,65,1,0,18,,0,,ST. JOHN'S INTL A,,0,20.2,-2.2,,0,,,33,,,8403505,2019-04-18 00:00:00,66,-5.4,,,T
-52.7525,47.618611111111115,4,99,8403505.2019.4.19,,,NL,,2019,68,6.4,1.2,19,,0.4,,ST. JOHN'S INTL A,,1.6,17.4,0.6,,0,,,20,,,8403505,2019-04-19 00:00:00,38,-5.2,,,
-52.7525,47.618611111111115,4,100,8403505.2019.4.20,,,NL,,2019,54,6.5,5.2,20,,0,,ST. JOHN'S INTL A,,5.2,14.6,3.4,,0,,,25,,,8403505,2019-04-20 00:00:00,90,0.2,,,
-52.7525,47.618611111111115,4,100,8403505.2019.4.21,,,NL,,2019,71,12.2,0,21,,0,,ST. JOHN'S INTL A,,0,11.8,6.2,,0,,,27,,,8403505,2019-04-21 00:00:00,82,0.2,,,
-52.7525,47.618611111111115,4,100,8403505.2019.4.22,,,NL,,2019,78,13.8,2.2,22,,0,,ST. JOHN'S INTL A,,2.2,8.5,9.5,,0,,,26,,,8403505,2019-04-22 00:00:00,85,5.2,,,
-52.7525,47.618611111111115,4,100,8403505.2019.4.23,,,NL,,2019,35,5.2,0.2,23,,0.6,,ST. JOHN'S INTL A,,0.8,16.2,1.8,,0,,,7,,,8403505,2019-04-23 00:00:00,58,-1.7,,,
-52.7525,47.618611111111115,4,100,8403505.2019.4.24,,,NL,,2019,59,-0.6,9.6,24,,0,,ST. JOHN'S INTL A,,9.6,19.5,-1.5,,0,,,10,,,8403505,2019-04-24 00:00:00,89,-2.4,,,
-52.7525,47.618611111111115,4,100,8403505.2019.4.25,,,NL,,2019,65,0.2,9,25,,5.8,,ST. JOHN'S INTL A,,15.8,18.6,-0.6,,0,,,9,2,,8403505,2019-04-25 00:00:00,98,-1.4,E,,
-52.7525,47.618611111111115,4,100,8403505.2019.4.26,,,NL,,2019,61,1.4,2.2,26,,0,,ST. JOHN'S INTL A,,2.2,17.8,0.2,,0,,,36,3,,8403505,2019-04-26 00:00:00,95,-1.1,,,
-52.7525,47.618611111111115,4,100,8403505.2019.4.27,,,NL,,2019,33,3.2,0,27,,0,,ST. JOHN'S INTL A,,0,17.3,0.7,,0,,,14,0,,8403505,2019-04-27 00:00:00,77,-1.9,T,,
-52.7525,47.618611111111115,4,100,8403505.2019.4.28,,,NL,,2019,72,7.2,0.8,28,,0,,ST. JOHN'S INTL A,,0.8,14.6,3.4,,0,,,17,,,8403505,2019-04-28 00:00:00,83,-0.5,,,
-52.7525,47.618611111111115,4,100,8403505.2019.4.29,,,NL,T,2019,76,10.1,0,29,,0.2,,ST. JOHN'S INTL A,,0,13.6,4.4,,0,,,27,0,,8403505,2019-04-29 00:00:00,57,-1.3,T,,
-52.7525,47.618611111111115,4,79,8403505.2019.4.30,,,NL,,2019,96,2.6,0,30,,0,,ST. JOHN'S INTL A,,0,17.8,0.2,,0,,,27,0,,8403505,2019-04-30 00:00:00,54,-2.2,T,,
-52.7525,47.618611111111115,5,96,8403505.2019.5.1,,,NL,,2019,71,6.4,0.8,1,,0.2,,ST. JOHN'S INTL A,,0.8,16,2,,0,,,29,,,8403505,2019-05-01 00:00:00,55,-2.5,,,
-52.7525,47.618611111111115,5,95,8403505.2019.5.2,,,NL,T,2019,61,5.9,0,2,,0,,ST. JOHN'S INTL A,,0,15.1,2.9,,0,,,33,,,8403505,2019-05-02 00:00:00,61,-0.2,,,T
-52.7525,47.618611111111115,5,96,8403505.2019.5.3,,,NL,,2019,81,4.5,0.2,3,,0,,ST. JOHN'S INTL A,,0.2,15.4,2.6,,0,,,32,,,8403505,2019-05-03 00:00:00,72,0.7,,,T
-52.7525,47.618611111111115,5,98,8403505.2019.5.4,,,NL,,2019,48,10.9,0.2,4,,0,,ST. JOHN'S INTL A,,0.2,11.8,6.2,,0,,,34,,,8403505,2019-05-04 00:00:00,50,1.4,,,
-52.7525,47.618611111111115,5,96,8403505.2019.5.5,,,NL,T,2019,39,11,0,5,,0,,ST. JOHN'S INTL A,,0,11.7,6.3,,0,,,27,,T,8403505,2019-05-05 00:00:00,47,1.5,,,
-52.7525,47.618611111111115,5,94,8403505.2019.5.6,,,NL,,2019,50,9.3,0,6,,0,,ST. JOHN'S INTL A,,0,13.6,4.4,,0,,,30,,,8403505,2019-05-06 00:00:00,53,-0.6,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.7,,,NL,T,2019,61,7.4,0,7,,0,,ST. JOHN'S INTL A,,0,13.6,4.4,,0,,,34,,T,8403505,2019-05-07 00:00:00,69,1.4,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.8,M,,NL,,2019,,5.2,0.8,8,,0,,ST. JOHN'S INTL A,,0.8,15.5,2.5,,0,,,,,,8403505,2019-05-08 00:00:00,82,-0.2,,M,
-52.7525,47.618611111111115,5,100,8403505.2019.5.9,,,NL,,2019,52,3.4,1,9,,1,,ST. JOHN'S INTL A,,1.8,16.4,1.6,,0,,,2,1,,8403505,2019-05-09 00:00:00,100,-0.2,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.10,,,NL,T,2019,54,4.7,0,10,,0,,ST. JOHN'S INTL A,,0,15.5,2.5,,0,,,1,,,8403505,2019-05-10 00:00:00,82,0.2,,,T
-52.7525,47.618611111111115,5,92,8403505.2019.5.11,M,,NL,,2019,,4.2,0,11,,0,,ST. JOHN'S INTL A,,0,16.3,1.7,,0,,,,,,8403505,2019-05-11 00:00:00,67,-0.8,,M,
-52.7525,47.618611111111115,5,99,8403505.2019.5.12,,,NL,,2019,59,5.4,0,12,,0.4,,ST. JOHN'S INTL A,,0.2,15.5,2.5,,0,,,33,,,8403505,2019-05-12 00:00:00,64,-0.5,,,
-52.7525,47.618611111111115,5,91,8403505.2019.5.13,,,NL,,2019,54,8.2,0,13,,0,,ST. JOHN'S INTL A,,0,14.5,3.5,,0,,,33,,,8403505,2019-05-13 00:00:00,48,-1.2,,,
-52.7525,47.618611111111115,5,83,8403505.2019.5.14,,,NL,,2019,39,11.5,0,14,,0,,ST. JOHN'S INTL A,,0,12.1,5.9,,0,,,19,,,8403505,2019-05-14 00:00:00,40,0.3,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.15,,,NL,,2019,63,3.2,11.6,15,,0,,ST. JOHN'S INTL A,,11.6,16.5,1.5,,0,,,8,,,8403505,2019-05-15 00:00:00,69,-0.2,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.16,,,NL,T,2019,59,11.9,0,16,,0,,ST. JOHN'S INTL A,,0,11.4,6.6,,0,,,26,,T,8403505,2019-05-16 00:00:00,63,1.2,,,
-52.7525,47.618611111111115,5,94,8403505.2019.5.17,,,NL,,2019,42,13,0,17,,0,,ST. JOHN'S INTL A,,0,10.4,7.6,,0,,,26,,,8403505,2019-05-17 00:00:00,51,2.1,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.18,,,NL,,2019,48,13.3,28.2,18,,0,,ST. JOHN'S INTL A,,28.2,10.2,7.8,,0,,,9,,,8403505,2019-05-18 00:00:00,54,2.3,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.19,,,NL,,2019,76,2.7,7.6,19,,0,,ST. JOHN'S INTL A,,7.6,15.9,2.1,,0,,,35,,,8403505,2019-05-19 00:00:00,95,1.4,,,
-52.7525,47.618611111111115,5,96,8403505.2019.5.20,,,NL,,2019,65,8.7,0.4,20,,0,,ST. JOHN'S INTL A,,0.4,13.3,4.7,,0,,,32,,,8403505,2019-05-20 00:00:00,63,0.6,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.21,,,NL,,2019,50,7.4,0.4,21,,0,,ST. JOHN'S INTL A,,0.4,14.5,3.5,,0,,,8,,,8403505,2019-05-21 00:00:00,79,-0.4,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.22,,,NL,,2019,72,2,8,22,,6.6,,ST. JOHN'S INTL A,,14.6,16.7,1.3,,0,,,34,,,8403505,2019-05-22 00:00:00,99,0.5,,,
-52.7525,47.618611111111115,5,99,8403505.2019.5.23,,,NL,,2019,71,4.2,7.8,23,,0,,ST. JOHN'S INTL A,,7.8,15.3,2.7,,0,,,32,,,8403505,2019-05-23 00:00:00,96,1.2,,,
-52.7525,47.618611111111115,5,98,8403505.2019.5.24,,,NL,,2019,55,8.5,0.8,24,,0,,ST. JOHN'S INTL A,,0.8,13,5,,0,,,31,,,8403505,2019-05-24 00:00:00,75,1.4,,,
-52.7525,47.618611111111115,5,,8403505.2019.5.25,,,NL,,2019,39,11.5,0,25,M,0,,ST. JOHN'S INTL A,,0,11.6,6.4,M,0,,,6,,,8403505,2019-05-25 00:00:00,,1.3,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.26,,,NL,,2019,35,9.5,0,26,,0,,ST. JOHN'S INTL A,,0,13.7,4.3,,0,,,4,,,8403505,2019-05-26 00:00:00,67,-0.9,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.27,,,NL,,2019,37,4.7,1.6,27,,0,,ST. JOHN'S INTL A,,1.6,15.9,2.1,,0,,,4,,,8403505,2019-05-27 00:00:00,95,-0.5,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.28,,,NL,,2019,35,5.9,1.2,28,,0,,ST. JOHN'S INTL A,,1.2,14.4,3.6,,0,,,2,,,8403505,2019-05-28 00:00:00,83,1.3,,,
-52.7525,47.618611111111115,5,95,8403505.2019.5.29,,,NL,,2019,46,12.7,0,29,,0,,ST. JOHN'S INTL A,,0,10.3,7.7,,0,,,27,,,8403505,2019-05-29 00:00:00,49,2.7,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.30,,,NL,,2019,37,13.5,0,30,,0,,ST. JOHN'S INTL A,,0,11.8,6.2,,0,,,26,,,8403505,2019-05-30 00:00:00,48,-1.1,,,
-52.7525,47.618611111111115,5,100,8403505.2019.5.31,,,NL,,2019,37,4.1,0.2,31,,0,,ST. JOHN'S INTL A,,0.2,16.4,1.6,,0,,,12,,,8403505,2019-05-31 00:00:00,86,-0.9,,,
-52.7525,47.618611111111115,6,100,8403505.2019.6.1,M,,NL,,2019,,6.2,0.6,1,,0,,ST. JOHN'S INTL A,,0.6,14.7,3.3,,0,,,,,,8403505,2019-06-01 00:00:00,81,0.4,,M,
-52.7525,47.618611111111115,6,100,8403505.2019.6.2,,,NL,,2019,41,12.8,0.4,2,,0,,ST. JOHN'S INTL A,,0.4,10.3,7.7,,0,,,14,,,8403505,2019-06-02 00:00:00,69,2.5,,,
-52.7525,47.618611111111115,6,100,8403505.2019.6.3,,,NL,,2019,59,16.7,8.8,3,,0,,ST. JOHN'S INTL A,,8.8,8.4,9.6,,0,,,15,,,8403505,2019-06-03 00:00:00,92,2.5,,,
-52.7525,47.618611111111115,6,100,8403505.2019.6.4,,,NL,,2019,54,19.8,6.6,4,,0,,ST. JOHN'S INTL A,,6.6,3.8,14.2,,0,,,20,,,8403505,2019-06-04 00:00:00,84,8.5,,,
-52.7525,47.618611111111115,6,,8403505.2019.6.5,,,NL,,2019,48,18.5,0,5,M,0,,ST. JOHN'S INTL A,,0,4.7,13.3,M,0,,,25,,,8403505,2019-06-05 00:00:00,,8,,,
-52.7525,47.618611111111115,6,97,8403505.2019.6.6,,,NL,,2019,59,15,14.2,6,,0,,ST. JOHN'S INTL A,,14.2,6.2,11.8,,0,,,22,,,8403505,2019-06-06 00:00:00,74,8.6,,,
-52.7525,47.618611111111115,6,97,8403505.2019.6.7,,,NL,,2019,48,15.6,8.6,7,,0,,ST. JOHN'S INTL A,,8.6,4.7,13.3,,0,,,21,,,8403505,2019-06-07 00:00:00,77,11,,,
-52.7525,47.618611111111115,6,99,8403505.2019.6.8,,,NL,,2019,48,17.6,0,8,,0,,ST. JOHN'S INTL A,,0,5.2,12.8,,0,,,27,,,8403505,2019-06-08 00:00:00,36,8,,,
-52.7525,47.618611111111115,6,97,8403505.2019.6.9,,,NL,,2019,55,8.1,9.8,9,,0,,ST. JOHN'S INTL A,,9.8,12.4,5.6,,0,,,33,,,8403505,2019-06-09 00:00:00,92,3.1,,,
-52.7525,47.618611111111115,6,96,8403505.2019.6.10,,,NL,,2019,65,7.8,1.4,10,,0,,ST. JOHN'S INTL A,,1.4,12.2,5.8,,0,,,32,,,8403505,2019-06-10 00:00:00,72,3.7,,,
-52.7525,47.618611111111115,6,83,8403505.2019.6.11,,,NL,,2019,61,14.3,0,11,,0,,ST. JOHN'S INTL A,,0,8.5,9.5,,0,,,28,,,8403505,2019-06-11 00:00:00,55,4.7,,,
-52.7525,47.618611111111115,6,97,8403505.2019.6.12,,,NL,,2019,65,18.3,11,12,,0,,ST. JOHN'S INTL A,,11,6.2,11.8,,0,,,18,,,8403505,2019-06-12 00:00:00,45,5.2,,,
-52.7525,47.618611111111115,6,90,8403505.2019.6.13,,,NL,,2019,67,15.9,0,13,,0,,ST. JOHN'S INTL A,,0,7.5,10.5,,0,,,27,,,8403505,2019-06-13 00:00:00,49,5,,,
-52.7525,47.618611111111115,6,98,8403505.2019.6.14,,,NL,T,2019,45,10.8,0,14,,0,,ST. JOHN'S INTL A,,0,10.7,7.3,,0,,,33,,T,8403505,2019-06-14 00:00:00,73,3.7,,,
-52.7525,47.618611111111115,6,99,8403505.2019.6.15,M,,NL,,2019,,6.7,3.2,15,,0,,ST. JOHN'S INTL A,,3.2,12.8,5.2,,0,,,11,,,8403505,2019-06-15 00:00:00,92,3.7,,,
-52.7525,47.618611111111115,6,98,8403505.2019.6.16,M,,NL,,2019,,11.2,1.8,16,,0,,ST. JOHN'S INTL A,,1.8,10.2,7.8,,0,,,,,,8403505,2019-06-16 00:00:00,82,4.4,,M,
-52.7525,47.618611111111115,6,98,8403505.2019.6.17,M,M,NL,T,2019,,,0,17,,0,M,ST. JOHN'S INTL A,M,0,,,,,M,M,,,T,8403505,2019-06-17 00:00:00,91,,,M,
-52.7525,47.618611111111115,6,99,8403505.2019.6.18,,M,NL,,2019,46,,0.4,18,,0,M,ST. JOHN'S INTL A,M,0.4,,,,,M,M,30,,,8403505,2019-06-18 00:00:00,63,,,,
-52.7525,47.618611111111115,6,96,8403505.2019.6.19,,M,NL,T,2019,48,,0,19,,0,M,ST. JOHN'S INTL A,M,0,,,,,M,M,32,,T,8403505,2019-06-19 00:00:00,56,,,,
-52.7525,47.618611111111115,6,90,8403505.2019.6.20,,,NL,,2019,33,18.8,0,20,,0,,ST. JOHN'S INTL A,,0,4.8,13.2,,0,,,33,,,8403505,2019-06-20 00:00:00,57,7.5,,,
-52.7525,47.618611111111115,6,99,8403505.2019.6.21,,,NL,,2019,58,11.4,1.8,21,,0,,ST. JOHN'S INTL A,,1.8,9.4,8.6,,0,,,14,,,8403505,2019-06-21 00:00:00,83,5.7,,,
-52.7525,47.618611111111115,6,99,8403505.2019.6.22,,,NL,,2019,63,23,5.4,22,,0,,ST. JOHN'S INTL A,,5.4,3.5,14.5,,0,,,16,,,8403505,2019-06-22 00:00:00,76,5.9,,,
-52.7525,47.618611111111115,6,96,8403505.2019.6.23,,,NL,,2019,87,11.8,1,23,,0,,ST. JOHN'S INTL A,,1,8.4,9.6,,0,,,22,,,8403505,2019-06-23 00:00:00,72,7.3,,,
-52.7525,47.618611111111115,6,98,8403505.2019.6.24,,,NL,,2019,61,19.2,3.4,24,,0,,ST. JOHN'S INTL A,,3.4,4.6,13.4,,0,,,25,,,8403505,2019-06-24 00:00:00,50,7.5,,,
-52.7525,47.618611111111115,6,98,8403505.2019.6.25,M,,NL,,2019,,16.8,11.2,25,,0,,ST. JOHN'S INTL A,,11.2,7.3,10.7,,0,,,,,,8403505,2019-06-25 00:00:00,66,4.5,,M,
-52.7525,47.618611111111115,6,98,8403505.2019.6.26,,,NL,,2019,32,14.4,0,26,,0,,ST. JOHN'S INTL A,,0,8.8,9.2,,0,,,5,,,8403505,2019-06-26 00:00:00,62,4,,,
-52.7525,47.618611111111115,6,99,8403505.2019.6.27,M,,NL,,2019,,16.2,0,27,,0,,ST. JOHN'S INTL A,,0,7.4,10.6,,0,,,,,,8403505,2019-06-27 00:00:00,52,5,,M,
-52.7525,47.618611111111115,6,99,8403505.2019.6.28,M,,NL,,2019,,13.5,3.2,28,,0,,ST. JOHN'S INTL A,,3.2,6.7,11.3,,0,,,,,,8403505,2019-06-28 00:00:00,94,9.1,,M,
-52.7525,47.618611111111115,6,99,8403505.2019.6.29,M,,NL,,2019,,15.9,0.4,29,,0,,ST. JOHN'S INTL A,,0.4,6.3,11.7,,0,,,,,,8403505,2019-06-29 00:00:00,77,7.4,,M,
-52.7525,47.618611111111115,6,99,8403505.2019.6.30,M,,NL,,2019,,17.2,0,30,,0,,ST. JOHN'S INTL A,,0,6.4,11.6,,0,,,,,,8403505,2019-06-30 00:00:00,71,6,,M,
-52.7525,47.618611111111115,7,99,8403505.2019.7.1,,,NL,,2019,45,12,38.2,1,,0,,ST. JOHN'S INTL A,,38.2,7.5,10.5,,0,,,15,,,8403505,2019-07-01 00:00:00,98,9,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.2,,,NL,,2019,48,22.7,4,2,,0,,ST. JOHN'S INTL A,,4,1.9,16.1,,0,,,20,,,8403505,2019-07-02 00:00:00,75,9.4,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.3,,,NL,T,2019,37,15.5,0,3,,0,,ST. JOHN'S INTL A,,0,5.7,12.3,,0,,,25,,T,8403505,2019-07-03 00:00:00,76,9,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.4,M,,NL,,2019,,11.8,2.8,4,,0,,ST. JOHN'S INTL A,,2.8,7.7,10.3,,0,,,,,,8403505,2019-07-04 00:00:00,90,8.7,,M,
-52.7525,47.618611111111115,7,96,8403505.2019.7.5,,,NL,,2019,35,13.8,0.4,5,,0,,ST. JOHN'S INTL A,,0.4,6.8,11.2,,0,,,31,,,8403505,2019-07-05 00:00:00,81,8.5,,,
-52.7525,47.618611111111115,7,96,8403505.2019.7.6,,,NL,,2019,42,18.8,0,6,,0,,ST. JOHN'S INTL A,,0,4,14,,0,,,24,,,8403505,2019-07-06 00:00:00,67,9.2,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.7,,,NL,,2019,54,23.9,2.2,7,,0,,ST. JOHN'S INTL A,,2.2,0.8,17.2,,0,,,25,,,8403505,2019-07-07 00:00:00,59,10.5,,,
-52.7525,47.618611111111115,7,98,8403505.2019.7.8,,,NL,,2019,48,23.5,0,8,,0,,ST. JOHN'S INTL A,,0,1.4,16.6,,0,,,29,,,8403505,2019-07-08 00:00:00,35,9.7,,,
-52.7525,47.618611111111115,7,92,8403505.2019.7.9,,,NL,,2019,54,24.7,0,9,,0,,ST. JOHN'S INTL A,,0,0.8,17.2,,0,,,24,,,8403505,2019-07-09 00:00:00,37,9.6,,,
-52.7525,47.618611111111115,7,98,8403505.2019.7.10,,,NL,,2019,37,14.3,2.6,10,,0,,ST. JOHN'S INTL A,,2.6,7.3,10.7,,0,,,27,,,8403505,2019-07-10 00:00:00,79,7.1,,,
-52.7525,47.618611111111115,7,98,8403505.2019.7.11,,,NL,,2019,37,11.1,1.8,11,,0,,ST. JOHN'S INTL A,,1.8,8.9,9.1,,0,,,35,,,8403505,2019-07-11 00:00:00,89,7.1,,,
-52.7525,47.618611111111115,7,98,8403505.2019.7.12,,,NL,,2019,37,15.8,0.4,12,,0,,ST. JOHN'S INTL A,,0.4,6.2,11.8,,0,,,32,,,8403505,2019-07-12 00:00:00,61,7.8,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.13,,,NL,,2019,46,17.1,10.8,13,,0,,ST. JOHN'S INTL A,,10.8,5.5,12.5,,0,,,3,,,8403505,2019-07-13 00:00:00,66,7.9,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.14,,,NL,,2019,42,11.9,16.6,14,,0,,ST. JOHN'S INTL A,,16.6,7.2,10.8,,0,,,10,,,8403505,2019-07-14 00:00:00,97,9.7,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.15,,,NL,,2019,33,16.1,18.8,15,,0,,ST. JOHN'S INTL A,,18.8,4.9,13.1,,0,,,16,,,8403505,2019-07-15 00:00:00,84,10,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.16,M,,NL,,2019,,18.4,0,16,,0,,ST. JOHN'S INTL A,,0,3.4,14.6,,0,,,,,,8403505,2019-07-16 00:00:00,84,10.8,,M,
-52.7525,47.618611111111115,7,99,8403505.2019.7.17,,,NL,,2019,35,20.5,0,17,,0,,ST. JOHN'S INTL A,,0,2.5,15.5,,0,,,23,,,8403505,2019-07-17 00:00:00,69,10.4,,,
-52.7525,47.618611111111115,7,98,8403505.2019.7.18,,,NL,,2019,61,22.1,9.2,18,,0,,ST. JOHN'S INTL A,,9.2,0.8,17.2,,0,,,26,,,8403505,2019-07-18 00:00:00,42,12.2,,,
-52.7525,47.618611111111115,7,88,8403505.2019.7.19,,,NL,,2019,72,23.1,0,19,,0,,ST. JOHN'S INTL A,,0,1.4,16.6,,0,,,27,,,8403505,2019-07-19 00:00:00,45,10.1,,,
-52.7525,47.618611111111115,7,95,8403505.2019.7.20,,,NL,,2019,41,15.9,0,20,,0,,ST. JOHN'S INTL A,,0,6,12,,0,,,3,,,8403505,2019-07-20 00:00:00,68,8,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.21,,,NL,,2019,52,13.3,5.2,21,,0,,ST. JOHN'S INTL A,,5.2,7.2,10.8,,0,,,15,,,8403505,2019-07-21 00:00:00,81,8.2,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.22,,,NL,,2019,48,19.5,1.8,22,,0,,ST. JOHN'S INTL A,,1.8,3.2,14.8,,0,,,32,,,8403505,2019-07-22 00:00:00,74,10.1,,,
-52.7525,47.618611111111115,7,,8403505.2019.7.23,,M,NL,,2019,61,,12.8,23,M,0,M,ST. JOHN'S INTL A,M,12.8,,,M,,M,M,15,,,8403505,2019-07-23 00:00:00,,,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.24,,,NL,,2019,45,20.1,1.4,24,,0,,ST. JOHN'S INTL A,,1.4,2.3,15.7,,0,,,25,,,8403505,2019-07-24 00:00:00,83,11.3,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.25,M,,NL,,2019,,15.3,5.2,25,,0,,ST. JOHN'S INTL A,,5.2,5,13,,0,,,,,,8403505,2019-07-25 00:00:00,94,10.6,,M,
-52.7525,47.618611111111115,7,99,8403505.2019.7.26,M,,NL,,2019,,21.1,0,26,,0,,ST. JOHN'S INTL A,,0,2.2,15.8,,0,,,26,,,8403505,2019-07-26 00:00:00,74,10.4,,,
-52.7525,47.618611111111115,7,83,8403505.2019.7.27,,,NL,,2019,50,26.9,0,27,,0,,ST. JOHN'S INTL A,,0,0,20.3,,2.3,,,27,,,8403505,2019-07-27 00:00:00,35,13.6,,,
-52.7525,47.618611111111115,7,96,8403505.2019.7.28,,,NL,,2019,50,21.7,0,28,,0,,ST. JOHN'S INTL A,,0,0.7,17.3,,0,,,26,,,8403505,2019-07-28 00:00:00,50,12.9,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.29,,,NL,T,2019,39,21.4,0,29,,0,,ST. JOHN'S INTL A,,0,0.9,17.1,,0,,,17,,T,8403505,2019-07-29 00:00:00,58,12.7,,,
-52.7525,47.618611111111115,7,98,8403505.2019.7.30,,,NL,T,2019,48,26.8,0,30,,0,,ST. JOHN'S INTL A,,0,0,19.1,,1.1,,,26,,T,8403505,2019-07-30 00:00:00,56,11.3,,,
-52.7525,47.618611111111115,7,99,8403505.2019.7.31,,,NL,,2019,35,25.7,0,31,,0,,ST. JOHN'S INTL A,,0,0,18.5,,0.5,,,26,,,8403505,2019-07-31 00:00:00,64,11.3,,,
-52.7525,47.618611111111115,8,99,8403505.2019.8.1,,,NL,,2019,42,28.2,0,1,,0,,ST. JOHN'S INTL A,,0,0,22.3,,4.3,,,25,,,8403505,2019-08-01 00:00:00,62,16.3,,,
-52.7525,47.618611111111115,8,99,8403505.2019.8.2,,,NL,,2019,55,25.5,0,2,,0,,ST. JOHN'S INTL A,,0,0,20.8,,2.8,,,27,,,8403505,2019-08-02 00:00:00,46,16.1,,,
-52.7525,47.618611111111115,8,83,8403505.2019.8.3,,,NL,,2019,48,25.1,0,3,,0,,ST. JOHN'S INTL A,,0,0,20.3,,2.3,,,27,,,8403505,2019-08-03 00:00:00,41,15.5,,,
-52.7525,47.618611111111115,8,86,8403505.2019.8.4,,,NL,,2019,39,27.5,0,4,,0,,ST. JOHN'S INTL A,,0,0,21.2,,3.2,,,25,,,8403505,2019-08-04 00:00:00,35,14.8,,,
